1573,"Even though she has pretty much every single problem that it is possible for a dog to have... plus some new problems that she invented all by herself... she is our dog. And because she is our dog, we can pick out the tiny, almost imperceptible good qualities from the ocean of terrible qualities, and we can cling to them. Because we want to love our dog.","— Hyperbole and a half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened (book)",Alexandra Brosh
1574,"Perhaps man has a hundred senses, and when he dies only the five senses that we know perish with him, and the other ninety-five remain alive.",— The Stories of Anton Chekhov (book),Anton Chekhov
1575,"These nights are endless, and a man can sleep through them, or he can enjoy listening to stories, and you have no need to go to bed before it is time. Too much sleep is only a bore. And of the others, any one whose heart and spirit urge him can go outside and sleep, and then, when the dawn shows, breakfast first, then go out to tend the swine of our master.",— The Odyssey (book),Homer
1576,"Marriage is so unlike everything else. There is something even awful in the nearness it brings. Even if we loved someone else better than - than those we were married to, it would be no use. I mean, marriage drinks up all our power of giving or getting any blessedness in that sort of love. I know it may be very dear, but it murders our marriage, and then the marriage stays with us like a murder, and everything else is gone.",— Middlemarch (book),George Eliot
1577,I hope you still feel small when you stand beside the ocean. Whenever one door closes I hope one more opens. Promise me that you'll give faith a fighting chance when you get the choice to sit it out or dance.,— I Hope You Dance (song),Lee Ann Womack
1578,A great teacher has little external history to record. His life goes over into other lives. These men are pillars in the intimate structure of our schools. They are more essential than its stones or beams and they will continue to be a kindling force and a revealing power in our lives.,— The Emperor's Club (movie),Michael Hoffman
1579,"Society is commonly too cheap. We meet at very short intervals, not having had time to acquire any new value for each other. We meet at meals three times a day, and give each other a new taste of that old musty cheese that we are.",— Walden (book),Henry David Thoreau
1580,"The stuff we call ""software"" is not like anything that human society is used to thinking about. Software is something like a machine, and something like mathematics, and something like language, and something like thought, and art, and information... But software is not in fact any of those other things.",— The Hacker Crackdown (book),Bruce Sterling
1581,And the mind that has conceived a plan of living must never lose sight of the chaos against which that pattern was conceived. That goes for societies as well as for individuals.,— Invisible Man (book),Ralph Ellison
1582,"You see, war is not the answer, for only love can conquer hate. You know we've got to find a way to bring some lovin' here today.",— What's Goin' On (song),Marvin Gaye
1583,"It is unwise to make something permanent when the whole world is shifting. There may be a time when this symbol means something treacherous and terrible, rather than something noble and literate.",— Shouldn't You Be in School? (book),Lemony Snicket
1584,"She left the lighthouse and went down to the beach to look at the moon pure and straight, and she stood in the shallows and let her feet sink into the sand as the patter-waves tickled her ankles. And that's when she saw it, a school of tiny fish, all darting around like marbles in a chalk circle, and they were lit up electric, mostly silver but some gold and pink too. They came and danced around her ankles, and she could feel their little electric fish bodies, and it was like she was standing under the moon and in the moon at the same time. And that was something she hadn't seen before.",— The Reapers are the Angels (book),Alden Bell
1585,"Working hard is important, but there's something that matters even more, believing in yourself. Think of it this way, every great wizard in history has started out as nothing more than what we are now, students. If they can do it, why not us.",— Harry Potter and the Order of the Phoenix (movie),David Yates
1586,"Whether our action is wholesome or unwholesome depends on whether that action or deed arises from a disciplined or undisciplined state of mind. It is felt that a disciplined mind leads to happiness and an undisciplined mind leads to suffering, and in fact it is said that bringing about discipline within one's mind is the essence of the Buddha's teaching.",— The Art of Happiness (book),Dalai Lama XIV
